34.219.13.2,2020-12-24T14:11:05,"fourmilab",1.0,Gm,1,info,"Sandbox Formonsa",region,"Sandbox Formonsa","<1195,917,0>",simhost-0bb3aed8d16d86178.agni.secondlife.io,4.502653e1,9.98239099e-1,5242880,3,"<-9.75607633e-1,-1.3985275,0.0>"
52.32.166.109,2020-12-24T14:11:05,"fourmilab",1.0,Gm,1,info,"Sandbox Formonsa",regenv,44,enabled,39727,"Premium Sandboxes",43981137,1,0,"Estate / Full Region",024,1607725137,1093916,"Second Life Server",2020-12-09.553685,simhost-0bb3aed8d16d86178.agni.secondlife.io,20000,1,10,20,100
34.213.221.118,2020-12-24T14:11:05,"fourmilab",1.0,Gm,1,info,"Sandbox Formonsa",regrate,PG
54.188.89.213,2020-12-24T14:11:07,"fourmilab",1.0,Gm,1,info,"Sandbox Formonsa",parcel,"Sandbox - cleans every 4 hours. No combat, no selling!","Save your work! only NO COPY items will return to inventory. Simple scripts only.",3d6181b0-6a4b-97ef-18d8-722652995cf1,A,"Governor Linden",61440,0,18750,908099659
52.40.229.197,2020-12-24T14:11:18,"fourmilab",1.0,Gm,1,compute,"Sandbox Formonsa",task,float,ips,113207,iter,1180000,time,10.423370
34.220.211.184,2020-12-24T14:11:27,"fourmilab",1.0,Gm,1,compute,"Sandbox Formonsa",task,list,ips,4506,iter,42230,time,9.372633
54.191.213.110,2020-12-24T14:11:37,"fourmilab",1.0,Gm,1,compute,"Sandbox Formonsa",task,prim,ips,372,iter,3600,time,9.689594
54.202.28.116,2020-12-24T14:11:49,"fourmilab",1.0,Gm,1,compute,"Sandbox Formonsa",task,string,ips,6788,iter,82000,time,12.080740
34.219.119.244,2020-12-24T14:11:59,"fourmilab",1.0,Gm,1,compute,"Sandbox Formonsa",task,texture,ips,342,iter,3150,time,9.200532
34.219.224.4,2020-12-24T14:12:11,"fourmilab",1.0,Gm,1,message,"Sandbox Formonsa",type,link,messages,1000,length,128,bytes,128000,time,11.156270,"msg/sec",89.635700,"bytes/sec",11473.370000
34.212.88.127,2020-12-24T14:12:22,"fourmilab",1.0,Gm,1,message,"Sandbox Formonsa",type,region,messages,1000,length,128,bytes,128000,time,11.134060,"msg/sec",89.814470,"bytes/sec",11496.250000
34.219.119.244,2020-12-24T14:12:33,"fourmilab",1.0,Gm,1,message,"Sandbox Formonsa",type,regionto,messages,1000,length,128,bytes,128000,time,11.112350,"msg/sec",89.989990,"bytes/sec",11518.720000
52.32.166.109,2020-12-24T14:12:34,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Formonsa",test,1,ntests,6,delay,0.134853
54.202.28.116,2020-12-24T14:12:35,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Formonsa",test,2,ntests,6,delay,0.026398
54.202.28.116,2020-12-24T14:12:37,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Formonsa",test,3,ntests,6,delay,0.027912
52.32.166.109,2020-12-24T14:12:38,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Formonsa",test,4,ntests,6,delay,0.027889
